CAUSA_M,DIASEMANA,MESOCU,ANOOCU,RHORA,REGION,PROVINCIA,LUGAROCU,SEXO,GRUPOEDAD,PARENTESCO,VIOMUJER1,VIOMUJER2,MEDIOEMP,CIRCUNST,TCONFLICTO,CALIHOMICIDIO,SEXOVICTIMARIO,EDADVICTIMARIO,GRUPOEDVIC
X85-Y09,7,11,2007,99,3,6,99,1,11,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,9,30,99,1,12,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,5,21,99,1,14,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,2,13,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,9,30,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,7,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,11,2007,99,5,17,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,1,18,99,1,10,99,12,13,3,99,9,3,1,99,99
X85-Y09,2,11,2007,99,8,12,99,2,99,11,11,12,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,1,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,4,27,99,1,8,99,12,13,3,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,3,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,5,17,99,1,5,99,12,13,10,99,9,3,1,99,99
X85-Y09,4,11,2007,99,5,21,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,2,13,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,3,6,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,1,25,99,2,6,11,11,12,6,99,9,3,1,99,99
X85-Y09,5,11,2007,99,1,18,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,9,23,99,1,7,99,12,13,1,99,9,3, , ,99
X85-Y09,5,11,2007,99,9,23,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,1,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,2,13,99,1,10,99,12,13,2,99,9,3,1,99,99
X85-Y09,5,11,2007,99,8,11,99,1,13,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,8,12,99,1,13,99,12,13,3,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,1,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,8,11,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,7,22,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,4,27,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,99,99,12,13,3,99,9,3,1,99,99
X85-Y09,6,11,2007,99,3,20,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,32,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,3,6,99,2,7,1,1,1,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,5,21,99,2,14,5,3,3,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,8,11,99,1,4,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,5,21,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,8,11,99,2,7,1,1,1,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,8,11,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,4,99,12,13,1,99,9,3, , ,99
X85-Y09,1,11,2007,99,8,11,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,9,29,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,11,2007,99,1,9,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,5,17,99,1,6,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,1,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,5,2,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,1,25,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,1,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,1,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,4,15,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,5,21,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,5,21,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,11,2007,99,2,13,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,1,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,6,4,99,2,11,11,11,12,2,99,9,3,2,99,99
X85-Y09,2,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,3,6,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,8,11,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,3,6,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,9,29,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,5,21,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,32,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,5,21,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,4,27,99,1,8,99,12,13,2,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,32,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,1,25,99,2,9,1,1,1,3,99,9,3,1,99,99
X85-Y09,3,11,2007,99,5,17,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,7,22,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,1,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,2,24,99,2,10,11,11,12,3,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,3,6,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,7,22,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,1,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,2,13,99,2,8,2,1,1,2,99,9,3,1,99,99
X85-Y09,5,11,2007,99,8,11,99,1,10,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,5,21,99,1,12,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,2,24,99,1,14,99,12,13,2,99,9,3,2,99,99
X85-Y09,5,11,2007,99,9,23,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,5,21,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,5,21,99,1,4,99,12,13,2,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,32,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,5,21,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,5,17,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,32,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,32,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,32,99,1,10,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,32,99,1,11,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,4,5,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,1,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,6,99,12,13,1,99,9,3, , ,99
X85-Y09,7,11,2007,99,5,17,99,1,6,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,3,14,99,1,9,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,1,99,1,11,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,12,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,9,23,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,3,6,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,9,23,99,2,4,1,1,1,2,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,1,25,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,11,2007,99,2,13,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,3,6,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,2,28,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,9,23,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,9,23,99,1,5,99,12,13,1,99,9,3, , ,99
X85-Y09,3,11,2007,99,3,6,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,3,6,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,32,99,1,12,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,4,15,99,1,14,99,12,13,2,99,9,3,1,99,99
X85-Y09,3,11,2007,99,3,6,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,1,9,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,1,25,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,1,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,1,9,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,1,25,99,1,6,99,12,13,2,99,9,3,1,99,99
X85-Y09,5,11,2007,99,2,13,99,2,99,1,1,1,2,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,1,25,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,8,12,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,1,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,1,25,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,4,27,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,9,30,99,2,10,11,11,12,2,99,9,3,1,99,99
X85-Y09,6,11,2007,99,10,1,99,2,14,11,11,12,1,99,9,3,1,99,99
X85-Y09,6,11,2007,99,8,12,99,1,99,99,12,13,3,99,9,3,1,99,99
X85-Y09,7,11,2007,99,5,21,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,3,6,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,9,23,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,1,99,1,8,99,12,13,3,99,9,3,1,99,99
X85-Y09,7,11,2007,99,10,32,99,1,9,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,11,2007,99,1,18,99,1,10,99,12,13,3,99,9,3,1,99,99
X85-Y09,7,11,2007,99,4,5,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,11,2007,99,9,23,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,11,2007,99,4,27,99,2,6,11,11,12,2,99,9,3,1,99,99
X85-Y09,1,11,2007,99,4,27,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,3,6,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,1,9,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,1,9,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,11,2007,99,1,9,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,11,2007,99,1,25,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,11,2007,99,9,23,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,11,2007,99,10,1,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,11,2007,99,2,13,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,1,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,9,30,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,32,99,1,12,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,1,25,99,2,14,11,11,12,3,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,1,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,1,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,5,21,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,1,25,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,1,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,7,99,12,13,2,99,9,3,1,99,99
X85-Y09,4,11,2007,99,2,28,99,1,13,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,8,11,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,5,21,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,11,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,1,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,5,2,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,32,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,7,22,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,9,23,99,2,8,11,11,12,1,99,9,3,1,99,99
X85-Y09,5,11,2007,99,5,21,99,1,14,99,12,13,3,99,9,3,1,99,99
X85-Y09,5,11,2007,99,10,1,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,32,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,3,6,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,32,99,1,9,99,12,13,2,99,9,3,1,99,99
X85-Y09,6,12,2007,99,5,21,99,1,10,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,1,99,1,12,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,3,19,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,32,99,2,4,11,11,12,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,3,19,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,3,19,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,5,21,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,12,2007,99,4,27,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,1,99,1,7,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,32,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,8,11,99,1,10,99,12,13,3,99,9,3,1,99,99
X85-Y09,7,12,2007,99,1,9,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,12,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,8,11,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,1,25,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,5,17,99,2,8,11,11,12,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,4,15,99,1,10,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,12,2007,99,10,32,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,12,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,12,2007,99,1,9,99,1,7,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,12,2007,99,2,28,99,1,11,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,12,2007,99,1,25,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,10,1,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,5,21,99,1,10,99,12,13,2,99,9,3,1,99,99
X85-Y09,3,12,2007,99,10,32,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,4,12,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,12,2007,99,5,21,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3, , ,99
X85-Y09,5,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,1,18,99,1,14,99,12,13,3,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,1,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,9,29,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,5,2,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,12,2007,99,5,2,99,1,6,99,12,13,3,99,9,3,1,99,99
X85-Y09,7,12,2007,99,6,16,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,9,23,99,1,4,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,12,2007,99,3,20,99,1,5,99,12,13,3,99,9,3,1,99,99
X85-Y09,1,12,2007,99,10,1,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,10,1,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,8,11,99,1,8,99,12,13,3,99,9,3,1,99,99
X85-Y09,1,12,2007,99,10,32,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,9,23,99,1,9,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,7,22,99,1,11,99,12,13,3,99,9,3,1,99,99
X85-Y09,1,12,2007,99,3,20,99,1,12,99,12,13,2,99,9,3,1,99,99
X85-Y09,1,12,2007,99,9,23,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,9,23,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,1,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,12,2007,99,5,2,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,12,2007,99,1,18,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,2,12,2007,99,10,32,99,1,10,99,12,13,2,99,9,3,1,99,99
X85-Y09,2,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,10,32,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,5,2,99,1,5,99,12,13,2,99,9,3,1,99,99
X85-Y09,3,12,2007,99,10,32,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,5,2,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,1,25,99,2,10,11,11,12,2,99,9,3,1,99,99
X85-Y09,3,12,2007,99,7,7,99,1,11,99,12,13,2,99,9,3,1,99,99
X85-Y09,3,12,2007,99,5,2,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,1,18,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,3,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,4,12,2007,99,7,7,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,4,12,2007,99,7,7,99,1,99,99,12,13,2,99,9,3,1,99,99
X85-Y09,5,12,2007,99,3,6,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,12,2007,99,2,13,99,1,7,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,12,2007,99,9,29,99,1,8,99,12,13,2,99,9,3,1,99,99
X85-Y09,5,12,2007,99,1,18,99,1,13,99,12,13,3,99,9,3,2,99,99
X85-Y09,5,12,2007,99,9,23,99,1,99,99,12,13,3,99,9,3,1,99,99
X85-Y09,5,12,2007,99,9,23,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,5,12,2007,99,10,32,99,1,99,99,12,13,6,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,32,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,9,23,99,1,7,99,12,13,2,99,9,3,1,99,99
X85-Y09,6,12,2007,99,5,2,99,1,8,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,5,21,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,6,12,2007,99,10,32,99,1,99,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,1,18,99,1,4,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,1,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,32,99,1,5,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,10,32,99,1,6,99,12,13,1,99,9,3,1,99,99
X85-Y09,7,12,2007,99,5,21,99,1,7,99,12,13,1,99,9,3,1,99,99
